x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA1_uH,DATA2_uH,DATA3_uH,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
73590,13848.815299868584,13890.404899597168,7.642798296904824,8.486127182349017,Infinity,Infinity,21267520,20183119,0,0,3.169107437133789,3.007519096136093,0,0,
73591,18.82370102405548,57.323100090026855,7.643004576481644,8.486127182349017,Infinity,Infinity,21267233,20183119,0,0,3.1690646708011627,3.007519096136093,0,0,
73592,20.53280007839203,69.67999982833862,7.643188582036157,8.48611877322169,Infinity,Infinity,21266977,20183129,0,0,3.1690265238285065,3.0075205862522125,0,0,
73593,20.73709988594055,62.22589993476868,7.643210145622056,8.486127182349017,Infinity,Infinity,21266947,20183119,0,0,3.1690220534801483,3.007519096136093,0,0,
73594,18.295400023460388,51.86710000038147,7.643174206362923,8.486135591488843,Infinity,Infinity,21266997,20183109,0,0,3.1690295040607452,3.0075176060199738,0,0,
73595,20.71660006046295,67.51299953460693,7.643358218043277,8.486117091397729,Infinity,Infinity,21266741,20183131,0,0,3.168991357088089,3.0075208842754364,0,0,
73596,18.62420094013214,56.85719919204712,7.643435131144499,8.486127182349017,Infinity,Infinity,21266634,20183119,0,0,3.1689754128456116,3.007519096136093,0,0,
73597,14.96749997138977,56.71410012245178,7.64345741459633,8.486127182349017,Infinity,Infinity,21266603,20183119,0,0,3.1689707934856415,3.007519096136093,0,0,
73598,20.848400950431824,60.09990048408508,7.6436558134957595,8.486127182349017,Infinity,Infinity,21266327,20183119,0,0,3.1689296662807465,3.007519096136093,0,0,
73599,18.6246999502182,67.21860027313232,7.64368528645502,8.486127182349017,Infinity,Infinity,21266286,20183119,0,0,3.168923556804657,3.007519096136093,0,0,
73600,20.68529999256134,62.340198040008545,7.643828340556972,8.486127182349017,Infinity,Infinity,21266087,20183119,0,0,3.1688939034938812,3.007519096136093,0,0,
73601,20.89800000190735,62.39880061149597,7.6439246707073,8.486127182349017,Infinity,Infinity,21265953,20183119,0,0,3.1688739359378815,3.007519096136093,0,0,
73602,20.79590106010437,61.9798002243042,7.644111585148673,8.486127182349017,Infinity,Infinity,21265693,20183119,0,0,3.1688351929187775,3.007519096136093,0,0,
73603,20.211300134658813,62.22410011291504,7.644266154192346,8.486127182349017,Infinity,Infinity,21265478,20183119,0,0,3.1688031554222107,3.007519096136093,0,0,
