x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA1_uH,DATA2_uH,DATA3_uH,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
75496,11581.02279996872,11622.409799337387,8.463433661015348,8.486695668339319,Infinity,Infinity,20210160,20182443,0,0,3.0115485191345215,3.0074183642864227,0,0,
75497,20.779899954795837,62.160699129104614,8.463433661015348,8.486698191333456,Infinity,Infinity,20210160,20182440,0,0,3.0115485191345215,3.007417917251587,0,0,
75498,20.692298889160156,62.16099977493286,8.463433661015348,8.486703237325107,Infinity,Infinity,20210160,20182434,0,0,3.0115485191345215,3.0074170231819153,0,0,
75499,20.79740011692047,62.263601303100586,8.463433661015348,8.486698191333456,Infinity,Infinity,20210160,20182440,0,0,3.0115485191345215,3.007417917251587,0,0,
75500,12.251000046730042,53.74959993362427,8.463433661015348,8.486689781357375,Infinity,Infinity,20210160,20182450,0,0,3.0115485191345215,3.0074194073677063,0,0,
75501,20.605199933052063,60.25519943237305,8.463426123138154,8.486689781357375,Infinity,Infinity,20210169,20182450,0,0,3.011549860239029,3.0074194073677063,0,0,
75502,20.658300042152405,62.27719974517822,8.46344203644626,8.486698191333456,Infinity,Infinity,20210150,20182440,0,0,3.011547029018402,3.007417917251587,0,0,
75503,18.55880093574524,64.91789889335632,8.463433661015348,8.486698191333456,Infinity,Infinity,20210160,20182440,0,0,3.0115485191345215,3.007417917251587,0,0,
75504,20.868200063705444,67.57100009918213,8.463433661015348,8.486698191333456,Infinity,Infinity,20210160,20182440,0,0,3.0115485191345215,3.007417917251587,0,0,
75505,15.112300038337708,56.46319937705994,8.463433661015348,8.486698191333456,Infinity,Infinity,20210160,20182440,0,0,3.0115485191345215,3.007417917251587,0,0,
75506,20.770900011062622,60.08140015602112,8.46344203644626,8.486689781357375,Infinity,Infinity,20210150,20182450,0,0,3.011547029018402,3.0074194073677063,0,0,
75507,20.45990002155304,62.20049977302551,8.463433661015348,8.486698191333456,Infinity,Infinity,20210160,20182440,0,0,3.0115485191345215,3.007417917251587,0,0,
75508,20.889600038528442,54.60990023612976,8.463433661015348,8.486695668339319,Infinity,Infinity,20210160,20182443,0,0,3.0115485191345215,3.0074183642864227,0,0,
75509,20.703800082206726,62.13170027732849,8.463433661015348,8.486689781357375,Infinity,Infinity,20210160,20182450,0,0,3.0115485191345215,3.0074194073677063,0,0,
75510,18.315899968147278,54.38729906082153,8.463433661015348,8.486689781357375,Infinity,Infinity,20210160,20182450,0,0,3.0115485191345215,3.0074194073677063,0,0,
75511,20.68970000743866,62.1866021156311,8.463426123138154,8.48668725836699,Infinity,Infinity,20210169,20182453,0,0,3.011549860239029,3.007419854402542,0,0,
75512,20.620700001716614,62.21909999847412,8.463426123138154,8.486695668339319,Infinity,Infinity,20210169,20182443,0,0,3.011549860239029,3.0074183642864227,0,0,
75513,20.76859998703003,62.21039915084839,8.463426123138154,8.486703237325107,Infinity,Infinity,20210169,20182434,0,0,3.011549860239029,3.0074170231819153,0,0,
75514,20.91680097579956,70.28040027618408,8.463433661015348,8.486698191333456,Infinity,Infinity,20210160,20182440,0,0,3.0115485191345215,3.007417917251587,0,0,
75515,20.808899998664856,62.0137996673584,8.463433661015348,8.486689781357375,Infinity,Infinity,20210160,20182450,0,0,3.0115485191345215,3.0074194073677063,0,0,
75516,18.595800042152405,54.699299812316895,8.463433661015348,8.486703237325107,Infinity,Infinity,20210160,20182434,0,0,3.0115485191345215,3.0074170231819153,0,0,
75517,15.158698916435242,56.35139846801758,8.463433661015348,8.486695668339319,Infinity,Infinity,20210160,20182443,0,0,3.0115485191345215,3.0074183642864227,0,0,
75518,18.550400018692017,52.42070174217224,8.463433661015348,8.486698191333456,Infinity,Infinity,20210160,20182440,0,0,3.0115485191345215,3.007417917251587,0,0,
